URL,ID
https://labsnews.com/en/articles/business/brazilian-shared-housing-startup-yuca-raises-a-brl-56-million-series-a/,231
https://www.linkedin.com/posts/erik-malmstrom-a64b9810a_record-high-office-lease-expirations-pose-activity-6920134061806002176-39Zh?utm_source=linkedin_share&utm_medium=ios_app,232
https://www.thestreet.com/.amp/technology/why-vcs-are-pouring-money-into-robotics,233
https://www.statista.com/statistics/279942/the-largest-construction-contractors-worldwide-based-on-total-revenue/,234
https://news.crunchbase.com/news/prescient-devices-lands-2m-seed-to-speed-iot-adoption/,235
https://www-nytimes-com.cdn.ampproject.org/c/s/www.nytimes.com/2022/08/01/nyregion/nyc-affordable-apartment-rent.amp.html,236
https://www.bloomberglinea.com.br/2022/01/27/valor-e-tiger-investem-r-30-mi-na-oico-marketplace-de-construcao/,237
https://lnkd.in/dsQBtrmF,238
https://slack.com/blog/news/slack-fund-doubles-down-investment?utm_content=buffer37ffc&utm_medium=social&utm_source=linkedin.com&utm_campaign=buffer,239
https://www.metaprop.vc/job-detail/venture-capital-associate,240
https://snip.ly/iiy32m#https://dgsy.in/3pJL0su,241
https://www-metrikus-io.cdn.ampproject.org/c/s/www.metrikus.io/blog/esg-iot-match-made-in-heaven?hs_amp=true,242
https://www.propertyweek.com/insight/data-centres-clean-up-act/5120090.article?utm_medium=email&utm_campaign=Weekly%20Weekly%20Newsletter&utm_content=Weekly%20Weekly%20Newsletter+CID_4c2ccddebbbe33ddf525c5f1a56623df&utm_source=Campaign%20Monitor&utm_term=Data%20centres%20clean%20up%20act,243
https://www.nytimes.com/live/2022/06/30/us/supreme-court-epa,244
https://www.perenews.com/the-focus-on-green-premiums-is-short-sighted/?utm_source=newsletter-weekly&utm_medium=email&utm_campaign=pere-weekly-bronze&utm_content=26-11-2021,246
https://www.crainsnewyork.com/technology/affordable-housing-developer-fairstead-plans-100m-proptech-investments,247
https://twitter.com/officialbbrooks/status/1504886617412186115?s=21,248
https://twitter.com/macroalf/status/1563937844460195841?s=11&t=gLggKkJDpUrOT1-qHiV6_w,249
https://www.wri.org/insights/ipcc-report-2022-climate-impacts-adaptation-vulnerability,250
https://seedis.org/abstracts/net-zero-building-opimisation/,251
https://www-thenationalnews-com.cdn.ampproject.org/c/s/www.thenationalnews.com/uae/government/2022/07/07/uae-citizens-to-be-given-paid-leave-from-government-jobs-to-start-their-own-company/?outputType=amp,252
https://www.ctvc.co/dry-powder-for-climate-tech-remains-106/,253
https://electrek.co/2022/05/13/autonomous-cargo-ship-completes-500-mile-voyage-avoiding-hundreds-of-collisions/,254
https://zain-ventures.com/blog/ ,255
https://www.nfx.com/post/durability-formula-will-determine-your-startups-future-value/,256
https://builtworlds.com/insights/2021-venture-deals-50-list-of-2020/,257
https://sketchnote.co/blog/an-insiders-list-of-southeast-asias-seed-investors/amp/,258
https://www.nfx.com/post/10-years-about-market-networks/,259
https://360dialogues.com/360portfolios/ce-impossibilities,260
https://www.thinkingaheadinstitute.org/content/uploads/2020/11/TAI_PI500_2020.pdf,261
https://www.mckinsey.com/business-functions/sustainability/how-we-help-clients/mckinsey-platform-for-climate-technologies,262
https://persefoni.com/solutions/sec,263
https://www.visualcapitalist.com/ocean-economy-the-next-wave-of-sustainable-innovation/,264
https://www.cbinsights.com/research/metaverse-market-map/,265
https://iot-analytics.com/iot-technologies/,266
https://www.alliedmarketresearch.com/nordic-building-automation-and-control-market-A08745,267
https://www.costargroup.com/,268
https://builtworlds.com/,269
https://zain-ventures.com/real-estate-tech-investment-amenify/,270
https://www.linkedin.com/newsletters/thoughts-on-future-of-retail-6923921101676769280/,271
https://blog.thomvest.com/construction-technology-market-map-3-opportunities-ahead-5aa659c1203c,272
https://wondrwall.co.uk/,275
https://ramp.com/investor-database/vc-angel-list,276
https://www.eu-startups.com/2022/02/10-skyrocketing-swedish-startups-to-watch-in-2022-and-beyond/,278
https://databricks.com/company/partners/consulting-and-si,279
https://cryptovalley.directory/company-directory,280
https://www.linkedin.com/posts/marcelvanoost_metaverse-ecosystem-finance-activity-6921471601355931648-D7A1?utm_source=linkedin_share&utm_medium=ios_app,281
https://www.millionacres.com/,282
https://proptechlatamsummit.com/,283
https://growthlist.co/blog/saas-vc,285
https://www.iotone.com/supplier/searchlist,286
https://www.environmental-expert.com/companies/giraffe-innovation-ltd-30339,287
https://eleks.com/software-development-3/,288
https://www.linkedin.com/posts/michaelgrant-metrikus_10-climate-tech-startups-protecting-our-planet-activity-6891385820222472193-CPKH,289
https://builtworlds.com/insights/robotics-top-50-list/?utm_campaign=News%20%26%20Analysis&utm_medium=email&_hsmi=215936904&_hsenc=p2ANqtz-8yWSbt6AzienUp85rC-f30TrWeWrxUkPtAABhElSfL0yJgdvqMtmaYifadTdHnpgKUvMv2CDND4kU5W_eASNmDEtEigtUt4X677uWVk8sdNcHgwZI&utm_content=215936904&utm_source=hs_email,290
http://www.amfibi.com/au/20970-f7998d0d,292
https://blueprint.connectiv.com/companies-attending/,294
https://www.strategyr.com/,295
https://airtable.com/shruFVrV1Je3LBeNK/tblBT7ghNE1FUhcP2,297
https://zain-ventures.com/investing-in-residential-real-estate-tokenization-with-quantmre/,298
https://www.canopyanalytics.com/,299
https://startupill.com/101-best-predictive-analytics-startups-in-canada-of-2021/,300
https://www.crunchbase.com/organization/eaab6078-2fec-945a-11a6-4c327a87bd03,301
https://www.realtor.com/news/trends/cities-that-will-dominate-home-construction.amp/,302
https://www.nexuslabs.online/nexus-lore/,303
https://builtworlds.com/insights/2021-robotics-50-list/,304
https://www.linkedin.com/posts/nar-reach-_second-century-ventures-announces-17-companies-activity-6917111932634152960-Uo-z?utm_source=linkedin_share&utm_medium=ios_app,305
https://www.proptechmap.com/,307
https://www.cbinsights.com/research/most-active-tech-venture-capital-firms-us-map/,309
https://climate50.com/,311
https://www.cbinsights.com/research/top-startups-latin-america-map/,312
https://www.linkedin.com/posts/tim-washington_electric-vehicle-charging-everything-you-activity-6917638817273298944-J4hw?utm_source=linkedin_share&utm_medium=ios_app,313
https://www.soletairpower.fi/brand-resources/,314
https://airtable.com/shrP6Zy85Av9xKnJe/tbl5flf003fSaZ5E5,315
https://www.openvc.app/blog/vc-list,316
https://www.naaonline.org,317
https://www.linkedin.com/posts/smdaz_cre-and-workplace-technology-demo-day-cre-activity-6845797194029768704-sUrn,319
https://www.plugandplaytechcenter.com/press/plug-and-play-morocco-launches-batch-3-of-their-program/,320
https://howmuch.net/,321
https://proptechnorway.co/about/,322
https://sifted.eu/articles/swiss-startups-to-watch/,323
https://www.cemexventures.com/the-biggest-startup-competition-in-the-construction-industry-names-its-2021-winner/,325
https://sifted.eu/articles/europe-climate-vcs-cop26/,326
https://www.proptechreview.com/,327
https://siliconroad.vc/us/,328
https://www.linkedin.com/posts/marcelvanoost_donedeal-fintech-venturecapital-activity-6922169953781460992-0obG?utm_source=linkedin_share&utm_medium=ios_app,329
https://verticaltech.substack.com/p/what-matters-this-week-41622?s=r,330
https://www.linkedin.com/posts/essanchez_earthday2022-climatechange-startups-activity-6923244958648836096-Cgz2?utm_source=linkedin_share&utm_medium=ios_app,331
https://explodingtopics.com/blog/proptech-startups,333
https://turnoverbnb.com/?utm_medium=social&utm_source=linkedin&utm_campaign=lkdn,334
https://hubblehq.com/blog/famous-companies-workplace-strategies?utm_source=DSMN8&utm_medium=LinkedIn,335
https://www.linkedin.com/posts/guillaumededorlodot_climatetech-cleantech-vc-activity-6864585567334608896-fQIc,337
https://blossomstreetventures.medium.com/q2-saas-multiples-have-collapsed-b3034c454481,338
https://fund-board.com/,339
https://climate50.com/,342
https://lnkd.in/eurh5AH5,345
https://www.freight.coffee/post/25-top-logistics-startups-companies-palo-alto,346
https://www.loggamera.com/en/loggamera-portal/,347
https://www.linkedin.com/posts/obediah-ayton-ab84a464_venturecapital-startups-activity-6999366108797390848-FtmI/?utm_source=share&utm_medium=member_desktop,349
https://climatetechvc.substack.com/p/-constructing-the-energy-transition,350
